location_name,country,latitude,longitude,temperature_celsius,humidity,wind_kph,uv_index,apparent_temp_c,pressure_mb,air_quality_us-epa-index,air_quality_PM2.5,ed_score,ed_category,anomaly_score,anomaly_sources,is_anomaly
Abuja,Nigeria,9.1758,7.1808,31.0,27,4.7,5.0,31.0,1013.0,5,181.855,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Jakarta,Indonesia,-6.2146,106.8451,31.3,63,15.8,2.1,35.3,1009.0,5,159.84,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Beijing,China,39.9289,116.3883,21.2,10,9.0,0.3,21.2,1016.0,5,189.995,81.68603603603604,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Dhaka,Bangladesh,23.7231,90.4086,27.7,26,14.8,0.6,27.7,1011.0,5,159.84,80.78048048048048,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Riyadh,Saudi Arabia,24.6408,46.7728,23.2,33,7.9,3.4,23.5,1021.0,5,234.395,83.01936936936937,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Hanoi,Vietnam,21.0333,105.85,22.1,46,7.9,0.5,24.1,1014.0,5,219.225,82.56381381381381,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Nouakchott,Mauritania,18.0864,-15.9753,18.1,63,23.0,1.6,18.1,1014.0,5,158.545,80.74159159159159,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Seoul,South Korea,37.5664,126.9997,10.1,46,13.0,0.0,10.1,1024.0,5,156.325,80.67492492492492,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Hanoi,Vietnam,21.0333,105.85,22.0,78,13.3,1.0,24.6,1016.0,5,170.94,81.11381381381382,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Dhaka,Bangladesh,23.7231,90.4086,34.7,20,11.9,2.8,34.7,1009.0,5,179.635,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Beijing,China,39.9289,116.3883,12.1,67,3.6,0.2,12.6,1013.0,6,431.605,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Jakarta,Indonesia,-6.2146,106.8451,31.1,75,15.1,2.2,35.2,1006.0,5,181.855,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Nouakchott,Mauritania,18.0864,-15.9753,18.5,59,22.7,1.6,18.5,1016.0,5,169.645,81.07492492492493,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Riyadh,Saudi Arabia,24.6408,46.7728,24.2,31,14.0,8.3,24.4,1019.0,5,195.175,86.14159159159159,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
New Delhi,India,28.6,77.2,24.4,47,12.6,1.1,24.7,1016.0,5,242.165,83.2527027027027,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Seoul,South Korea,37.5664,126.9997,11.1,54,11.9,0.0,11.1,1018.0,5,159.285,80.76381381381381,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Beijing,China,39.9289,116.3883,4.1,22,3.6,0.0,4.1,1018.0,5,198.505,81.94159159159159,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Beijing,China,39.9289,116.3883,19.1,7,10.4,0.3,19.1,1015.0,5,174.825,81.23048048048048,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
New Delhi,India,28.6,77.2,32.1,28,17.3,2.5,32.1,1008.0,5,158.545,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Nouakchott,Mauritania,18.0864,-15.9753,18.7,54,25.9,1.7,18.7,1017.0,5,165.39,80.94714714714715,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Riyadh,Saudi Arabia,24.6408,46.7728,25.3,28,18.7,8.6,25.3,1020.0,6,290.265,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Nouakchott,Mauritania,18.0864,-15.9753,18.3,68,22.7,1.6,18.3,1014.0,5,200.355,81.99714714714715,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Riyadh,Saudi Arabia,24.6408,46.7728,18.1,26,11.9,4.8,18.1,1019.0,5,219.225,82.56381381381381,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Nouakchott,Mauritania,18.0864,-15.9753,19.0,73,26.3,1.7,19.0,1014.0,5,186.85,81.5915915915916,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Abuja,Nigeria,9.1758,7.1808,31.0,26,8.6,4.1,31.0,1014.0,5,152.44,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Ulaanbaatar,Mongolia,47.9167,106.9167,-18.7,70,6.8,0.0,-18.7,1016.0,4,96.94,81.50100521404548,ED_VERY_DANGEROUS,4,"stat_temperature_celsius, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
New Delhi,India,28.6,77.2,19.2,60,6.5,1.3,19.2,1017.0,5,222.185,82.6527027027027,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Beijing,China,39.9289,116.3883,6.2,22,5.0,0.0,6.2,1017.0,6,395.345,99.73883553421369,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Riyadh,Saudi Arabia,24.6408,46.7728,20.4,35,17.6,4.7,20.4,1019.0,5,224.775,82.73048048048048,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Dhaka,Bangladesh,23.7231,90.4086,33.9,23,15.8,2.3,33.9,1008.0,5,239.575,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Riyadh,Saudi Arabia,24.6408,46.7728,16.1,15,13.0,5.2,16.1,1022.0,5,204.24,82.31381381381382,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Abuja,Nigeria,9.1758,7.1808,30.1,33,4.3,6.9,30.1,1014.0,5,164.095,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Riyadh,Saudi Arabia,24.6408,46.7728,25.2,21,24.5,6.1,25.2,1016.0,6,454.915,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Juba,Sudan,12.15,24.45,26.4,15,35.6,8.7,26.4,1012.0,5,158.915,85.45270270270271,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Riyadh,Saudi Arabia,24.6408,46.7728,18.1,22,17.6,5.9,18.1,1022.0,6,386.835,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Abuja,Nigeria,9.1758,7.1808,33.2,14,8.3,6.5,33.2,1012.0,5,151.145,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
N'djamena,Chad,12.1131,15.0492,28.1,14,21.6,8.0,28.1,1014.0,5,217.005,89.79714714714714,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Beijing,China,39.9289,116.3883,9.2,9,6.5,0.0,9.2,1018.0,5,240.315,83.19714714714715,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Abuja,Nigeria,9.1758,7.1808,34.3,30,6.8,7.0,34.3,1013.0,5,189.44,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Juba,Sudan,12.15,24.45,25.9,14,34.6,9.3,25.9,1013.0,5,188.7,86.94714714714715,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
New Delhi,India,28.6,77.2,21.3,60,11.2,1.4,21.3,1015.0,5,188.7,81.64714714714715,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Beijing,China,39.9289,116.3883,11.3,9,6.1,0.0,11.3,1014.0,6,258.445,98.0953781512605,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Beijing,China,39.9289,116.3883,0.2,14,16.6,0.0,0.2,1027.0,6,331.705,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Juba,Sudan,12.15,24.45,28.4,14,26.6,9.9,28.4,1013.0,5,186.11,91.66936936936938,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Riyadh,Saudi Arabia,24.6408,46.7728,22.1,25,23.8,6.6,23.7,1013.0,6,308.395,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Ouagadougou,Burkina Faso,12.3703,-1.5247,25.0,19,25.6,4.7,25.0,1015.0,5,221.445,82.63048048048049,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Dhaka,Bangladesh,23.7231,90.4086,29.4,22,15.8,0.8,29.4,1009.0,6,286.935,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Beijing,China,39.9289,116.3883,12.1,12,15.1,0.0,12.1,1011.0,6,263.625,98.15756302521008,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Abuja,Nigeria,9.1758,7.1808,34.3,28,3.6,7.1,34.3,1013.0,5,168.35,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Riyadh,Saudi Arabia,24.6408,46.7728,13.1,77,15.8,4.7,13.1,1019.0,5,171.865,81.14159159159159,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Nouakchott,Mauritania,18.0864,-15.9753,20.2,42,21.2,2.5,20.2,1014.0,5,222.185,82.6527027027027,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Abuja,Nigeria,9.1758,7.1808,32.7,12,6.8,6.6,32.7,1011.0,5,174.085,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Nouakchott,Mauritania,18.0864,-15.9753,18.1,36,31.0,2.6,18.1,1020.0,5,170.2,81.0915915915916,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
New Delhi,India,28.6,77.2,23.2,65,7.6,0.5,23.6,1013.0,5,169.645,81.07492492492493,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Beijing,China,39.9289,116.3883,-0.9,64,4.7,0.0,-0.9,1024.0,6,308.395,98.69501800720288,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Dhaka,Bangladesh,23.7231,90.4086,29.7,31,15.8,0.7,29.7,1009.0,5,154.66,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Ouagadougou,Burkina Faso,12.3703,-1.5247,24.3,24,24.1,4.4,24.3,1014.0,5,179.635,81.37492492492493,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
N'djamena,Chad,12.1131,15.0492,28.1,17,22.7,8.4,28.1,1012.0,5,178.71,89.04714714714717,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Riyadh,Saudi Arabia,24.6408,46.7728,22.3,23,27.4,6.1,23.4,1017.0,6,454.915,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Beijing,China,39.9289,116.3883,3.3,30,3.6,0.0,3.3,1021.0,6,355.015,99.2546818727491,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Kuwait City,Kuwait,29.3667,47.96,20.2,35,3.6,4.0,20.2,1007.0,6,286.935,98.43739495798319,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Dhaka,Bangladesh,23.7231,90.4086,30.4,26,17.3,0.9,30.4,1009.0,5,229.955,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Riyadh,Saudi Arabia,24.6408,46.7728,24.0,10,17.3,5.7,24.0,1014.0,6,324.86,99.59267707082833,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
N'djamena,Chad,12.1131,15.0492,29.3,16,24.1,8.1,29.3,1011.0,5,202.02,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Kuwait City,Kuwait,29.3667,47.96,19.1,23,21.6,4.2,19.1,1013.0,5,204.98,82.13603603603603,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Abuja,Nigeria,9.1758,7.1808,33.9,9,8.3,6.8,33.9,1010.0,5,216.635,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Khartoum,Sudan,15.5881,32.5342,26.5,19,30.2,9.1,26.5,1014.0,5,156.88,85.79159159159158,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
N'djamena,Chad,12.1131,15.0492,31.4,15,20.9,7.9,31.4,1012.0,5,207.57,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Bissau,Guinea-Bissau,11.85,-15.5833,25.2,26,19.1,2.8,25.2,1012.0,5,156.325,80.67492492492492,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Abuja,Nigeria,9.1758,7.1808,34.0,25,6.8,6.6,34.0,1013.0,5,212.38,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Dhaka,Bangladesh,23.7231,90.4086,28.9,25,12.2,0.7,28.9,1008.0,6,266.215,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Riyadh,Saudi Arabia,24.6408,46.7728,18.2,22,4.7,6.0,18.2,1016.0,5,185.74,82.55825825825826,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Riyadh,Saudi Arabia,24.6408,46.7728,23.3,13,9.4,6.0,23.3,1020.0,5,167.98,82.02492492492493,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Dhaka,Bangladesh,23.7231,90.4086,27.2,16,13.0,0.8,27.2,1010.0,5,171.495,81.13048048048049,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Bissau,Guinea-Bissau,11.85,-15.5833,26.4,28,9.7,3.0,26.4,1011.0,5,153.365,80.58603603603603,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Abuja,Nigeria,9.1758,7.1808,33.0,39,4.0,6.9,33.0,1013.0,5,204.98,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Riyadh,Saudi Arabia,24.6408,46.7728,16.4,25,7.9,6.2,16.4,1019.0,5,191.29,83.02492492492492,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Dhaka,Bangladesh,23.7231,90.4086,28.0,24,13.7,0.8,28.0,1009.0,5,176.675,81.28603603603604,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Dhaka,Bangladesh,23.7231,90.4086,29.3,17,14.0,0.8,29.3,1011.0,5,184.815,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Beijing,China,39.9289,116.3883,-0.9,24,3.6,0.0,-0.9,1021.0,6,266.215,98.18865546218487,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Abuja,Nigeria,9.1758,7.1808,33.1,11,5.4,6.6,33.1,1010.0,5,154.66,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Riyadh,Saudi Arabia,24.6408,46.7728,19.3,24,24.5,5.9,19.3,1017.0,6,412.735,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Ouagadougou,Burkina Faso,12.3703,-1.5247,30.0,19,26.3,5.3,30.0,1011.0,5,165.39,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Dhaka,Bangladesh,23.7231,90.4086,31.7,24,6.5,0.8,31.7,1011.0,5,152.07,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Riyadh,Saudi Arabia,24.6408,46.7728,17.2,19,15.8,5.9,17.2,1023.0,6,302.29,99.5217286914766,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Bangkok,Thailand,13.75,100.5167,34.2,32,16.2,0.4,34.3,1008.0,5,154.29,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Dhaka,Bangladesh,23.7231,90.4086,25.1,26,13.7,0.7,25.1,1010.0,5,153.365,78.58603603603603,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Moscow,Russia,55.7522,37.6156,-1.9,24,3.6,1.2,-1.9,1023.0,5,155.955,80.66381381381382,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Juba,Sudan,12.15,24.45,29.3,11,32.0,9.2,29.3,1013.0,5,204.98,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Dhaka,Bangladesh,23.7231,90.4086,26.4,28,9.4,0.7,26.4,1008.0,5,187.405,81.60825825825826,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
N'djamena,Chad,12.1131,15.0492,30.3,13,19.4,7.2,30.3,1013.0,6,270.47,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Riyadh,Saudi Arabia,24.6408,46.7728,17.2,48,17.3,3.9,17.2,1019.0,5,211.085,82.31936936936937,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Beijing,China,39.9289,116.3883,10.3,14,3.6,0.0,10.6,1017.0,5,237.725,83.11936936936937,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Bissau,Guinea-Bissau,11.85,-15.5833,23.0,25,25.9,3.2,23.0,1013.0,5,150.405,80.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Bucharest,Romania,44.4333,26.1,3.0,44,4.3,2.1,3.0,1021.0,5,227.18,82.8027027027027,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Moscow,Russia,55.7522,37.6156,-1.0,47,9.4,1.2,-1.0,1023.0,5,217.93,84.03750462905495,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Riyadh,Saudi Arabia,24.6408,46.7728,13.3,12,16.9,5.3,13.3,1023.0,5,172.79,81.46936936936936,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Dhaka,Bangladesh,23.7231,90.4086,31.6,17,17.3,2.7,31.6,1011.0,5,173.53,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
N'djamena,Chad,12.1131,15.0492,29.1,14,26.3,5.3,29.1,1014.0,5,167.61,100.0,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Nouakchott,Mauritania,18.0864,-15.9753,20.0,32,39.2,2.4,20.0,1019.0,6,265.29,98.17755102040816,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Beijing,China,39.9289,116.3883,12.3,28,3.6,0.1,12.8,1011.0,6,326.525,98.9126650660264,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Riyadh,Saudi Arabia,24.6408,46.7728,21.3,28,18.7,4.7,21.3,1018.0,6,271.395,98.25084033613446,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
New Delhi,India,28.6,77.2,28.5,23,9.4,0.9,28.5,1012.0,5,165.39,80.94714714714715,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Moscow,Russia,55.7522,37.6156,0.1,43,6.1,1.3,0.1,1026.0,5,169.46,81.06936936936937,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Riyadh,Saudi Arabia,24.6408,46.7728,16.1,20,14.8,6.0,16.1,1022.0,5,163.725,81.89714714714715,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
Hanoi,Vietnam,21.0333,105.85,21.3,73,14.8,0.9,21.3,1014.0,5,151.7,78.53603603603604,ED_VERY_DANGEROUS,4,"stat_air_quality_us-epa-index, stat_air_quality_PM2.5, context_high_ed_low_comp, ml_isolated_forest",True
